Time,Freq_T,Freq_M,Temp_C,Uncomp_thick_nm,Comp_thick_nm
1773136246,6570021.0712890625,5985191.4501953125,56.46979046253752,3.1854298489152892,-4.295624030276225
1773136246,6570020.1923828125,5985191.45703125,56.47732892587471,3.186083730295378,-4.295286782353471
1773136247,6570019.41796875,5985191.4814453125,56.48414366884073,3.188419020938553,-4.293237302794095
1773136247,6570018.7001953125,5985191.49609375,56.49038600792412,3.189820195324457,-4.292097579230149
1773136247,6570018.12109375,5985191.537109375,56.4956956126379,3.1937434836049894,-4.288396409581411
1773136248,6570017.5166015625,5985191.56640625,56.50111211636722,3.1965458323767986,-4.285820399429726
1773136248,6570016.939453125,5985191.5703125,56.50605906746757,3.196919478879707,-4.28565324811637
1773136248,6570016.5419921875,5985191.6005859375,56.50972388537964,3.199815239277242,-4.28291032738278
1773136248,6570015.7744140625,5985191.59765625,56.516228019912845,3.1995350044000617,-4.283461527681649
1773136249,6570015.185546875,5985191.6025390625,56.52128490687785,3.2000020625286965,-4.283204888521154
1773136249,6570014.6083984375,5985191.6533203125,56.52667155505832,3.2048594670664987,-4.278571380628068
1773136249,6570014.4638671875,5985191.626953125,56.52765513589645,3.202337353171871,-4.281134350019537
1773136250,6570013.02734375,5985191.6875,56.5404487418998,3.2081288739669427,-4.275873480019599
1773136250,6570012.59765625,5985191.70703125,56.54428926140451,3.209997106481482,-4.2741642670934885
1773136251,6570011.2626953125,5985191.72265625,56.55580098790205,3.2114916924931136,-4.273145567279985
1773136251,6570011.16796875,5985191.7421875,56.55679023045567,3.2133599250076528,-4.271318175760645
1773136251,6570010.6328125,5985191.765625,56.56156627615001,3.2156018040250998,-4.269273357122681
1773136252,6570009.8857421875,5985191.8271484375,56.56850359223846,3.221486736445899,-4.263674307611214
1773136252,6570008.9921875,5985191.81640625,56.57601306998209,3.220459208562902,-4.265010827232603
1773136252,6570008.626953125,5985191.8642578125,56.57957156631085,3.2250363782235234,-4.260579908199281
1773136252,6570008.3486328125,5985191.892578125,56.582207172041144,3.227745315369605,-4.257979221151799
1773136253,6570007.9912109375,5985191.88671875,56.58519683732297,3.2271848456152434,-4.25866241022867
1773136253,6570007.4267578125,5985191.8916015625,56.590050770982295,3.2276519037438782,-4.258394430884767
1773136253,6570006.9267578125,5985191.921875,56.59459357422363,3.2305476641414144,-4.255684803906063
1773136254,6570006.4921875,5985191.9462890625,56.59852438831411,3.2328829547845883,-4.2535104274011495
1773136254,6570005.408203125,5985191.9697265625,56.607979658663105,3.2351248338020357,-4.251655067470486
1773136254,6570004.9609375,5985192.0048828125,56.612119970730575,3.2384876523282067,-4.248461256041857
1773136254,6570004.9501953125,5985192.0400390625,56.61254061159791,3.2418504708543776,-4.2451155997347385
1773136255,6570003.99609375,5985192.064453125,56.62089999977143,3.244185761497551,-4.243121056199379
1773136255,6570003.9716796875,5985192.1259765625,56.621684072329,3.250070693918351,-4.2372680533101725
1773136255,6570003.2265625,5985192.09765625,56.62776951797139,3.247361756772268,-4.240224625360289
1773136256,6570002.62890625,5985192.1416015625,56.633275227787216,3.2515652799299817,-4.236244870075711
1773136256,6570002.5771484375,5985192.1474609375,56.63377128042826,3.252125749684344,-4.235704548458865
1773136256,6570001.90625,5985192.1904296875,56.63989269448781,3.25623586121633,-4.23184289493606
1773136256,6570001.521484375,5985192.20703125,56.64332830813876,3.2578238588536887,-4.230394201252198
1773136257,6570001.228515625,5985192.232421875,56.64606378232361,3.2602525611225897,-4.228076341416129
1773136257,6570000.751953125,5985192.2353515625,56.650154311853036,3.260532795999771,-4.227961735682281
1773136257,6569999.8671875,5985192.267578125,56.65800017857169,3.2636153796487606,-4.225196433515849
1773136257,6569999.8251953125,5985192.30078125,56.65866927401207,3.266791374923477,-4.222047471393328
1773136258,6569999.1279296875,5985192.30859375,56.6646883888441,3.267538667929293,-4.221543192017209
1773136258,6569998.7861328125,5985192.3251953125,56.6677587806631,3.2691266655666515,-4.220079036775349
1773136258,6569998.193359375,5985192.3623046875,56.673161968791455,3.272676307344277,-4.216747131617977
1773136259,6569998.115234375,5985192.3701171875,56.67390149131374,3.273423600350092,-4.216029620132082
1773136259,6569997.6845703125,5985192.3984375,56.67784008022251,3.2761325374961743,-4.213479215460639
1773136259,6569997.10546875,5985192.45703125,56.68332875327667,3.2817372350397918,-4.208095219581026
1773136259,6569996.78125,5985192.4267578125,56.68581075028862,3.278841474642256,-4.211090696640587
1773136260,6569996.1552734375,5985192.4599609375,56.691461995342586,3.282017469916973,-4.208141547290759
1773136260,6569995.6005859375,5985192.4765625,56.696349878029615,3.283605467554332,-4.206749531226678
1773136260,6569995.2001953125,5985192.4755859375,56.69975684316404,3.283512055928605,-4.206979424507672
1773136260,6569995.5205078125,5985192.5048828125,56.69729852228065,3.2863144047004136,-4.204078606451186
1773136261,6569994.806640625,5985192.546875,56.70378302290132,3.290331104606673,-4.200321533845511
1773136261,6569994.0703125,5985192.5498046875,56.71009361407841,3.2906113394838545,-4.200293614900977
1773136261,6569994.2724609375,5985192.5732421875,56.70858831863944,3.292853218501301,-4.197991580963866
1773136262,6569993.7021484375,5985192.5810546875,56.713528353383005,3.2936005115071163,-4.19744162943043
1773136262,6569993.2236328125,5985192.6376953125,56.71814308780516,3.299018385799281,-4.192207911529071
1773136262,6569992.7490234375,5985192.6162109375,56.72199229164754,3.2969633300332872,-4.194416433781552
1773136262,6569992.8525390625,5985192.6328125,56.72126445425508,3.298551327670646,-4.192799427305014
1773136263,6569992.2392578125,5985192.67578125,56.72690179324284,3.302661439202633,-4.188913879386676
1773136263,6569991.498046875,5985192.7001953125,56.733457636168815,3.304996729845807,-4.186839396326603
1773136263,6569991.4580078125,5985192.7109375,56.73390015816927,3.3060242577288035,-4.185829459707099
1773136263,6569991.404296875,5985192.708984375,56.734340340510236,3.3058374344773496,-4.18603377954015
1773136264,6569991.1201171875,5985192.716796875,56.736839526212165,3.3065847274831657,-4.185385793713782
1773136264,6569990.2060546875,5985192.7568359375,56.745018597346444,3.310414604137971,-4.181880542636647
1773136264,6569990.203125,5985192.7568359375,56.74504361025307,3.310414604137971,-4.181881534509063
1773136265,6569991.9990234375,5985192.7705078125,56.729840589589756,3.3117223668981484,-4.179969910080147
1773136265,6569989.1884765625,5985192.7978515625,56.75409169169967,3.3143378924185036,-4.178316688902085
1773136265,6569988.8271484375,5985192.826171875,56.75744275218637,3.317046829564586,-4.175740326057088
1773136265,6569988.984375,5985192.8359375,56.75619177258057,3.3179809458218545,-4.1747567299964
1773136266,6569988.5517578125,5985192.8779296875,56.760279968771876,3.3219976457281146,-4.170901679909212
1773136266,6569988.521484375,5985192.87109375,56.760474363974666,3.321343764348026,-4.171563244209691
1773136266,6569987.875,5985192.896484375,56.76623353817137,3.323772466616927,-4.169362009295426
1773136266,6569987.8486328125,5985192.896484375,56.76645872346821,3.323772466616927,-4.1693708975265045
1773136267,6569987.2197265625,5985192.9228515625,56.772077420950275,3.3262945805115556,-4.167070416366245
1773136267,6569987.13671875,5985192.9384765625,56.77293300590481,3.3277891665231865,-4.16560955553384
1773136267,6569986.3466796875,5985192.9501953125,56.77979115845777,3.3289101060319104,-4.164758720700071
1773136268,6569986.30078125,5985192.947265625,56.780155733184856,3.328629871154729,-4.165053302818547
1773136268,6569986.2294921875,5985192.98828125,56.781149577294315,3.332553159435262,-4.16116911983182
1773136268,6569985.3515625,5985193.013671875,56.78888770770727,3.3349818617041636,-4.1590446028137205
1773136268,6569985.6787109375,5985193.015625,56.78611121998442,3.335168684955617,-4.158748695377712
1773136269,6569984.7763671875,5985193.0185546875,56.79384768112047,3.3354489198327983,-4.158772249665978
1773136269,6569984.6396484375,5985193.0302734375,56.79512577094462,3.336569859341522,-4.157701447568035
1773136269,6569984.736328125,5985193.0830078125,56.794794704307165,3.341614087130778,-4.152644233915975
